address,bathrooms,country,detailedType_typology,detailedType_subTypology,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,hasParkingSpace,parkingSpaceIncluded,parkingSpacePrice,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts_subtitle,suggestedTexts_title,thumbnail,url,geopoint,prediction,Discount%,benefits,GoodDeal
calle Carnero,1,es,flat,,794,Centro,False,Alquiler Carnero,-1,False,False,False,False,False,40.4096359,-3.7059189,Madrid,Lavapiés-Embajadores,False,17,rent,,,,850.0,18.0,3.0517101E7,flat,Madrid,2,False,48.0,good,"Lavapiés-Embajadores, Madrid",Piso en calle Carnero,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/22/c2/101681767.jpg,https://www.idealista.com/inmueble/30517101/,POINT(-3.7059189 40.4096359),797.5100009606739,-7,-52.48999903932611,0
orense,1,es,flat,,3816,Tetuán,True,,6,False,False,True,False,False,40.4500179,-3.6935814,Madrid,Cuatro Caminos,False,8,rent,,,,1100.0,18.0,8.3245793E7,flat,Madrid,2,False,60.0,good,"Cuatro Caminos, Madrid",Piso en orense,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/c2/cc/ce/614303373.jpg,https://www.idealista.com/inmueble/83245793/,POINT(-3.6935814 40.4500179),983.0142527171215,-12,-116.98574728287849,0
calle Embalse de Valmayor,1,es,flat,,10571,Villa de Vallecas,True,VM5 - C/E.DE VALMAYOR,7,False,False,True,False,False,40.3620405,-3.6019815,Madrid,Ensanche de Vallecas - La Gavia,False,22,rent,True,True,,1100.0,11.0,8.2761875E7,flat,Madrid,3,False,103.0,good,"Ensanche de Vallecas - La Gavia, Madrid",Piso en calle Embalse de Valmayor,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d2/29/de/604395113.jpg,https://www.idealista.com/inmueble/82761875/,POINT(-3.6019815 40.3620405),992.0357969345478,-11,-107.96420306545224,0
"calle Maragatería, Madrid",1,es,flat,,9486,Hortaleza,True,MARGAT1018,-1,False,False,False,False,False,40.484453,-3.6360906,Madrid,Valdebebas - Valdefuentes,False,21,rent,True,True,,1100.0,17.0,8.2828153E7,flat,Madrid,1,False,65.0,good,"Valdebebas - Valdefuentes, Madrid","Piso en calle Maragatería, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/29/1c/605850906.jpg,https://www.idealista.com/inmueble/82828153/,POINT(-3.6360906 40.484453),797.1600318765813,-38,-302.83996812341866,0
"calle de Berlanga de Duero, 34",3,es,chalet,independantHouse,7091,Hortaleza,False,,0,False,False,False,False,False,40.4720764,-3.6626782,Madrid,Apóstol Santiago,False,31,rent,,,,1700.0,8.0,2.5385932E7,chalet,Madrid,3,True,220.0,good,"Apóstol Santiago, Madrid","Casa independiente en calle de Berlanga de Duero, 34",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/24/80/29702383.jpg,https://www.idealista.com/inmueble/25385932/,POINT(-3.6626782 40.4720764),1875.6803964583755,9,175.68039645837553,1
Encinar de los Reyes,6,es,flat,duplex,11394,Encinar de los Reyes,False,W-02DVLH,0,False,False,True,False,False,40.5082046,-3.6436472,La Moraleja,,False,52,rent,True,True,,3400.0,16.0,8.260956E7,duplex,Madrid,4,False,212.0,good,"Encinar de los Reyes, La Moraleja",Dúplex,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/89/d7/601225219.jpg,https://www.idealista.com/inmueble/82609560/,POINT(-3.6436472 40.5082046),2915.438134021116,-17,-484.5618659788838,0
calle Nanclares de Oca,2,es,flat,,11372,San Blas,False,ensa-lucas-nanclares2h,2,False,False,True,False,False,40.4445991,-3.5749066,Madrid,Rejas,False,52,rent,,,,920.0,10.0,3.4644164E7,flat,Madrid,2,False,94.0,good,"Rejas, Madrid",Piso en calle Nanclares de Oca,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/11/fd/7f/615545086.jpg,https://www.idealista.com/inmueble/34644164/,POINT(-3.5749066 40.4445991),929.7257854190798,1,9.725785419079784,1
blasco de Garay,2,es,flat,,2480,Chamberí,True,P277MTGR488,5,False,False,True,False,False,40.4384977,-3.710148,Madrid,Arapiles,False,15,rent,True,False,180.0,2650.0,20.0,8.1796188E7,flat,Madrid,3,False,133.0,good,"Arapiles, Madrid",Piso en blasco de Garay,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/8c/86/584666112.jpg,https://www.idealista.com/inmueble/81796188/,POINT(-3.710148 40.4384977),1893.1018523933262,-40,-756.8981476066738,0
"calle de Federico Moreno Torroba, 1",2,es,flat,,3341,Retiro,True,,1,False,False,True,False,False,40.4056255,-3.6674486,Madrid,Adelfas,False,9,rent,,,,1100.0,11.0,8.2158944E7,flat,Madrid,2,True,100.0,good,"Adelfas, Madrid","Piso en calle de Federico Moreno Torroba, 1",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/20/dc/592546449.jpg,https://www.idealista.com/inmueble/82158944/,POINT(-3.6674486 40.4056255),1370.5843003873795,20,270.58430038737947,1
"calle de Ayala, Madrid",2,es,flat,,2014,Salamanca,False,,0,False,False,True,False,False,40.4257478,-3.683575,Madrid,Recoletos,False,15,rent,,,,1400.0,16.0,8.2395224E7,flat,Madrid,2,False,85.0,good,"Recoletos, Madrid","Piso en calle de Ayala, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/ea/e7/597275265.jpg,https://www.idealista.com/inmueble/82395224/,POINT(-3.683575 40.4257478),1954.2715096771326,28,554.2715096771326,1
"plaza de Cristo Rey, 1",1,es,flat,studio,2693,Chamberí,True,,8,False,False,True,False,False,40.4387662,-3.7171696,Madrid,Gaztambide,False,0,rent,,,,725.0,18.0,8.2958534E7,studio,Madrid,0,True,40.0,good,"Gaztambide, Madrid","Estudio en plaza de Cristo Rey, 1",,https://www.idealista.com/inmueble/82958534/,POINT(-3.7171696 40.4387662),954.1998811000799,24,229.1998811000799,1
"calle de Serrano, Madrid",3,es,flat,,2737,Salamanca,True,M-46-00236,6,True,False,True,True,False,40.437542,-3.6870379,Madrid,Castellana,False,49,rent,,,,3100.0,23.0,8.1992199E7,flat,Madrid,3,False,136.0,good,"Castellana, Madrid","Piso en calle de Serrano, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/ea/5d/600479734.jpg,https://www.idealista.com/inmueble/81992199/,POINT(-3.6870379 40.437542),2965.517968095656,-5,-134.48203190434378,0
"calle de Serrano, Madrid",3,es,flat,,2709,Salamanca,True,MS-00030,6,False,False,True,True,True,40.437279,-3.6871115,Madrid,Castellana,False,32,rent,True,False,150.0,3100.0,23.0,8.2482795E7,flat,Madrid,3,False,136.0,good,"Castellana, Madrid","Piso en calle de Serrano, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/55/97/598675607.jpg,https://www.idealista.com/inmueble/82482795/,POINT(-3.6871115 40.437279),2745.056620258308,-13,-354.94337974169184,0
FRANCISCO CAMPOS,1,es,flat,,3408,Chamartín,True,3469-00877,1,False,False,True,False,False,40.4421719,-3.6818484,Madrid,El Viso,False,26,rent,True,False,115.0,950.0,16.0,8.2999202E7,flat,Madrid,1,False,60.0,good,"El Viso, Madrid",Piso en FRANCISCO CAMPOS,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/b0/c3/609518074.jpg,https://www.idealista.com/inmueble/82999202/,POINT(-3.6818484 40.4421719),1470.8154835402938,35,520.8154835402938,1
virgen de los Peligros,1,es,flat,,592,Centro,True,03066,1,False,False,True,True,True,40.4198437,-3.6985481,Madrid,Huertas-Cortes,False,25,rent,,,,1200.0,14.0,8.2703303E7,flat,Madrid,1,False,85.0,good,"Huertas-Cortes, Madrid",Piso en virgen de los Peligros,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/b4/db/603060564.jpg,https://www.idealista.com/inmueble/82703303/,POINT(-3.6985481 40.4198437),1505.2733056248035,20,305.27330562480347,1
"calle del Conde de Peñalver, Madrid",3,es,flat,,3065,Salamanca,True,W-02BRUV,3,False,False,True,True,False,40.430759,-3.673038,Madrid,Lista,False,34,rent,True,True,,2500.0,16.0,8.2484936E7,flat,Madrid,3,False,160.0,good,"Lista, Madrid","Piso en calle del Conde de Peñalver, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/0c/07/598719725.jpg,https://www.idealista.com/inmueble/82484936/,POINT(-3.673038 40.430759),2739.8193286850446,9,239.81932868504464,1
serrano,3,es,flat,,2592,Salamanca,True,AM1811037,6,False,False,True,True,True,40.436142,-3.6873379,Madrid,Castellana,False,10,rent,,,,3100.0,23.0,8.3215122E7,flat,Madrid,3,False,136.0,good,"Castellana, Madrid",Piso en serrano,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/5a/23/613660195.jpg,https://www.idealista.com/inmueble/83215122/,POINT(-3.6873379 40.436142),2664.6167150440433,-16,-435.3832849559567,0
barrio Castellana,3,es,flat,,2934,Salamanca,True,AV-1018-SER-001,6,False,False,True,True,False,40.439342,-3.6864379,Madrid,Castellana,False,31,rent,,,,3100.0,23.0,8.26916E7,flat,Madrid,3,False,136.0,good,"Castellana, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/a8/3a/602787538.jpg,https://www.idealista.com/inmueble/82691600/,POINT(-3.6864379 40.439342),2713.5186697897648,-14,-386.4813302102352,0
calle Gerardo Cordón,1,es,flat,penthouse,4490,Ciudad Lineal,True,29581,3,False,False,True,True,False,40.428933,-3.6536203,Madrid,Ventas,False,15,rent,True,True,,950.0,17.0,8.2178521E7,penthouse,Madrid,1,False,55.0,good,"Ventas, Madrid",Ático en calle Gerardo Cordón,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/70/52/592964733.jpg,https://www.idealista.com/inmueble/82178521/,POINT(-3.6536203 40.428933),986.1793714123303,4,36.17937141233028,1
"calle Serrano, 93",3,es,flat,,2760,Salamanca,True,Serrano 6A,6,False,False,True,True,False,40.437542,-3.6865379,Madrid,Castellana,False,43,rent,True,False,220.0,3100.0,23.0,8.2377473E7,flat,Madrid,3,True,136.0,good,"Castellana, Madrid","Piso en calle Serrano, 93",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/2a/01/596919847.jpg,https://www.idealista.com/inmueble/82377473/,POINT(-3.6865379 40.437542),2793.9585750040296,-11,-306.0414249959704,0
"calle de Serrano, Madrid",3,es,flat,,2646,Salamanca,True,1476,6,False,False,True,True,True,40.435542,-3.6851379,Madrid,Castellana,False,28,rent,,,,3100.0,23.0,8.2390369E7,flat,Madrid,3,False,136.0,good,"Castellana, Madrid","Piso en calle de Serrano, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/b2/2b/597184283.jpg,https://www.idealista.com/inmueble/82390369/,POINT(-3.6851379 40.435542),2664.6167150440433,-16,-435.3832849559567,0
diego de león,1,es,flat,,2923,Salamanca,True,M-45-00067,1,False,False,True,True,False,40.4322508,-3.6763484,Madrid,Lista,False,30,rent,,,,1200.0,20.0,3.0990544E7,flat,Madrid,1,False,60.0,good,"Lista, Madrid",Piso en diego de león,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/46/c5/613893464.jpg,https://www.idealista.com/inmueble/30990544/,POINT(-3.6763484 40.4322508),1523.203519191453,21,323.2035191914531,1
barrio Recoletos,2,es,flat,,1165,Salamanca,True,salp130,7,False,False,True,False,False,40.4218808,-3.6922332,Madrid,Recoletos,False,40,rent,True,True,,3000.0,21.0,8.254599E7,flat,Madrid,2,False,140.0,good,"Recoletos, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/42/ed/599918284.jpg,https://www.idealista.com/inmueble/82545990/,POINT(-3.6922332 40.4218808),2479.09409538296,-21,-520.90590461704,0
calle de Embajadores,3,es,flat,,868,Centro,True,EP-31272,2,False,False,False,True,True,40.4092717,-3.7075256,Madrid,Lavapiés-Embajadores,False,46,rent,,,,1800.0,9.0,8.2483188E7,flat,Madrid,2,False,200.0,good,"Lavapiés-Embajadores, Madrid",Piso en calle de Embajadores,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/1b/7c/614525991.jpg,https://www.idealista.com/inmueble/82483188/,POINT(-3.7075256 40.4092717),2366.1772268776435,24,566.1772268776435,1
"calle Marqués Viudo de Pontejos, Madrid",1,es,flat,,249,Centro,True,03645,3,False,False,True,True,True,40.4166991,-3.7071086,Madrid,Sol,False,25,rent,,,,1500.0,17.0,8.2999985E7,flat,Madrid,2,False,90.0,good,"Sol, Madrid","Piso en calle Marqués Viudo de Pontejos, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/37/eb/612688793.jpg,https://www.idealista.com/inmueble/82999985/,POINT(-3.7071086 40.4166991),1651.0520303948872,9,151.0520303948872,1
"calle de Serrano, Madrid",3,es,flat,,2844,Salamanca,True,M319,6,False,False,True,False,False,40.438442,-3.6865379,Madrid,Castellana,False,34,rent,,,,3100.0,23.0,8.2544926E7,flat,Madrid,3,False,136.0,good,"Castellana, Madrid","Piso en calle de Serrano, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/f5/9a/599903417.jpg,https://www.idealista.com/inmueble/82544926/,POINT(-3.6865379 40.438442),2557.7686805322965,-21,-542.2313194677035,0
barrio Castellana,2,es,flat,,2659,Salamanca,True,AM1807024,2,False,False,True,True,True,40.437042,-3.6877379,Madrid,Castellana,False,14,rent,,,,2200.0,24.0,8.1719045E7,flat,Madrid,3,False,91.0,good,"Castellana, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/6d/3b/583008961.jpg,https://www.idealista.com/inmueble/81719045/,POINT(-3.6877379 40.437042),2172.7173820137473,-1,-27.282617986252717,0
"calle Marcelo Usera, Madrid",2,es,flat,,3642,Usera,True,Usera,1,False,False,False,True,False,40.3839889,-3.7074275,Madrid,Pradolongo,False,81,rent,,,,1200.0,14.0,8.3287884E7,flat,Madrid,3,False,88.0,good,"Pradolongo, Madrid","Piso en calle Marcelo Usera, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/33/02/2c/615045808.jpg,https://www.idealista.com/inmueble/83287884/,POINT(-3.7074275 40.3839889),1263.633731810013,5,63.63373181001293,1
calle Villavieja,2,es,flat,,3768,Latina,False,RP34201848196,6,False,False,True,False,False,40.4093513,-3.7476264,Madrid,Lucero,False,12,rent,,,,1200.0,12.0,8.2760139E7,flat,Madrid,3,False,103.0,good,"Lucero, Madrid",Piso en calle Villavieja,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/ab/57/604337324.jpg,https://www.idealista.com/inmueble/82760139/,POINT(-3.7476264 40.4093513),1104.0465512657736,-9,-95.95344873422641,0
sebastian herrera,1,es,flat,,1675,Arganzuela,False,GP 1183,3,False,False,True,False,False,40.402452,-3.697556,Madrid,Palos de Moguer,False,44,rent,,,,1200.0,19.0,8.2495352E7,flat,Madrid,2,False,62.0,good,"Palos de Moguer, Madrid",Piso en sebastian herrera,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/6c/a1/598946172.jpg,https://www.idealista.com/inmueble/82495352/,POINT(-3.697556 40.402452),861.4541933275527,-39,-338.54580667244727,0
barrio Lista,3,es,flat,,3389,Salamanca,True,,3,False,False,True,False,False,40.4309304,-3.6687821,Madrid,Lista,False,25,rent,True,True,,2500.0,10.0,8.3054549E7,flat,Madrid,4,False,250.0,good,"Lista, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/64/b7/610666234.jpg,https://www.idealista.com/inmueble/83054549/,POINT(-3.6687821 40.4309304),3160.9832795044604,21,660.9832795044604,1
villanueva,2,es,flat,,1517,Salamanca,True,,7,False,False,True,False,False,40.4239808,-3.6890332,Madrid,Recoletos,False,29,rent,True,False,200.0,3000.0,21.0,8.2821809E7,flat,Madrid,2,False,143.0,good,"Recoletos, Madrid",Piso en villanueva,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/23/64/605712152.jpg,https://www.idealista.com/inmueble/82821809/,POINT(-3.6890332 40.4239808),2496.7010619137077,-20,-503.2989380862923,0
calle del General Pardiñas,1,es,flat,,2511,Salamanca,False,83,2,False,False,True,False,True,40.4265019,-3.6774645,Madrid,Goya,False,40,rent,,,,950.0,24.0,8.1584735E7,flat,Madrid,1,False,40.0,good,"Goya, Madrid",Piso en calle del General Pardiñas,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/7a/c1/579690197.jpg,https://www.idealista.com/inmueble/81584735/,POINT(-3.6774645 40.4265019),1059.7028821414692,10,109.70288214146922,1
"calle de Ladera de los Almendros, 12",2,es,flat,,7003,Vicálvaro,False,,4,False,False,True,False,False,40.402188,-3.6236569,Madrid,Valdebernardo - Valderribas,False,33,rent,True,True,,950.0,11.0,8.2896557E7,flat,Madrid,3,True,89.0,good,"Valdebernardo - Valderribas, Madrid","Piso en calle de Ladera de los Almendros, 12",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/c1/de/607165509.jpg,https://www.idealista.com/inmueble/82896557/,POINT(-3.6236569 40.402188),832.267677864261,-14,-117.73232213573897,0
calle Marqués Viudo de Pontejos,1,es,flat,,217,Centro,True,JSC-A-3355,3,False,False,True,False,False,40.4146991,-3.7043086,Madrid,Sol,False,22,rent,,,,1500.0,17.0,8.3128414E7,flat,Madrid,2,False,90.0,good,"Sol, Madrid",Piso en calle Marqués Viudo de Pontejos,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/74/03/612038400.jpg,https://www.idealista.com/inmueble/83128414/,POINT(-3.7043086 40.4146991),1544.2039958831404,3,44.20399588314035,1
"averroes, 5",3,es,chalet,independantHouse,2848,Retiro,False,3248-13767,0,False,False,False,False,False,40.4083528,-3.6723263,Madrid,Niño Jesús,False,38,rent,,,,3000.0,11.0,8.196477E7,chalet,Madrid,4,True,270.0,good,"Niño Jesús, Madrid","Casa independiente en averroes, 5",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/ac/8c/588634350.jpg,https://www.idealista.com/inmueble/81964770/,POINT(-3.6723263 40.4083528),2777.126733873224,-8,-222.8732661267759,0
bausa,1,es,flat,,6550,Ciudad Lineal,True,A946,11,False,False,True,False,False,40.4695523,-3.6700856,Madrid,Costillares,False,14,rent,True,True,,990.0,21.0,8.3172481E7,flat,Madrid,1,False,47.0,good,"Costillares, Madrid",Piso en bausa,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/a1/e4/612719402.jpg,https://www.idealista.com/inmueble/83172481/,POINT(-3.6700856 40.4695523),747.6137507359488,-32,-242.38624926405123,0
serrano,3,es,flat,,2928,Salamanca,True,P300,6,False,False,True,False,False,40.439542,-3.6870379,Madrid,Castellana,False,24,rent,True,False,200.0,3100.0,22.0,8.3030375E7,flat,Madrid,3,False,140.0,good,"Castellana, Madrid",Piso en serrano,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/95/d7/610148027.jpg,https://www.idealista.com/inmueble/83030375/,POINT(-3.6870379 40.439542),2661.684541120891,-16,-438.315458879109,0
"avenida del Doctor Federico Rubio y Galí, Madrid, 1",1,es,flat,,3495,Tetuán,True,,4,False,False,True,False,False,40.4479265,-3.7084481,Madrid,Bellas Vistas,False,25,rent,,,,750.0,18.0,8.2610005E7,flat,Madrid,1,True,42.0,good,"Bellas Vistas, Madrid","Piso en avenida del Doctor Federico Rubio y Galí, Madrid, 1",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/6f/f1/601232381.jpg,https://www.idealista.com/inmueble/82610005/,POINT(-3.7084481 40.4479265),718.070927065012,-4,-31.92907293498797,0
velazquez,3,es,flat,,2108,Salamanca,False,2361,3,False,False,True,False,False,40.4262002,-3.6826326,Madrid,Recoletos,False,20,rent,,,,3023.0,20.0,3.9806907E7,flat,Madrid,3,False,148.0,good,"Recoletos, Madrid",Piso en velazquez,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/b7/a6/266901958.jpg,https://www.idealista.com/inmueble/39806907/,POINT(-3.6826326 40.4262002),2599.897162958704,-16,-423.10283704129597,0
Encinar de los Reyes,4,es,flat,duplex,11566,Encinar de los Reyes,True,A1025,2,False,False,True,False,False,40.5098989,-3.6435403,La Moraleja,,False,29,rent,True,True,,3400.0,17.0,8.2498358E7,duplex,Madrid,4,False,202.0,good,"Encinar de los Reyes, La Moraleja",Dúplex,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/ab/7e/599002351.jpg,https://www.idealista.com/inmueble/82498358/,POINT(-3.6435403 40.5098989),2524.608138804651,-35,-875.3918611953491,0
paz,3,es,flat,,148,Centro,True,,1,False,False,True,False,False,40.4156651,-3.7053353,Madrid,Sol,False,37,rent,,,,1900.0,10.0,8.2626963E7,flat,Madrid,3,False,190.0,good,"Sol, Madrid",Piso en paz,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/c5/27/601568190.jpg,https://www.idealista.com/inmueble/82626963/,POINT(-3.7053353 40.4156651),2629.1932636573397,28,729.1932636573397,1
barrio Palacio,3,es,flat,,966,Centro,True,plc003JM,1,False,False,True,False,False,40.4209111,-3.7141181,Madrid,Palacio,False,35,rent,True,False,200.0,3000.0,13.0,3.2407431E7,flat,Madrid,3,False,240.0,good,"Palacio, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/d3/d6/585235074.jpg,https://www.idealista.com/inmueble/32407431/,POINT(-3.7141181 40.4209111),2778.633010031908,-8,-221.36698996809218,0
"calle del Conde de Serrallo, Madrid, 1",1,es,flat,studio,5568,Tetuán,True,,2,False,False,True,False,False,40.4658983,-3.6921473,Madrid,Ventilla-Almenara,False,10,rent,True,False,75.0,670.0,19.0,8.1911333E7,studio,Madrid,0,True,35.0,good,"Ventilla-Almenara, Madrid","Estudio en calle del Conde de Serrallo, Madrid, 1",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/4e/df/587527180.jpg,https://www.idealista.com/inmueble/81911333/,POINT(-3.6921473 40.4658983),752.1724540164153,11,82.17245401641526,1
